search_type,filename,num_veh,dist,d0,d1,d2,d3,d4
heuristic,rc203.p,6,3221.85069733,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc204.p,4,1605.93232876,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc204.p,4,1693.11535549,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc204.p,5,2217.32233481,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc204.p,5,2803.37168068,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc204.p,4,1644.59820272,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc204.p,4,1631.81599509,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc204.p,3,1380.22237224,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc204.p,4,2080.42818224,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc204.p,4,1385.73631986,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc204.p,5,2888.89617158,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc205.p,5,2775.61822488,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc205.p,6,3303.01920166,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc205.p,6,3419.16548542,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc205.p,6,3588.63317317,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc205.p,6,3078.39248621,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc205.p,6,2936.6440999,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc205.p,6,2843.27279525,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc205.p,6,3117.73158232,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc205.p,5,1965.04092801,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc205.p,7,3673.29350256,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc206.p,5,2663.94554943,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc206.p,5,2967.31006306,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc206.p,5,2856.09682186,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc206.p,6,3393.47618557,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc206.p,5,2729.3246552,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc206.p,4,2492.4144773,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc206.p,5,2486.78597156,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc206.p,5,3008.90985333,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc206.p,4,1777.56522008,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc206.p,6,3389.25502619,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc207.p,5,2545.10658229,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc207.p,5,3195.32534074,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc207.p,6,3274.34450088,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc207.p,6,3662.31651437,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc207.p,5,3002.62679729,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc207.p,5,2764.49343993,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc207.p,5,2746.65778746,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc207.p,6,3428.55959054,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc207.p,4,1807.73886209,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc207.p,6,3765.6485621,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
heuristic,rc208.p,4,2176.29916779,0.548813503927,0.715189366372,0.602763376072,0.544883182997,0.423654799339
heuristic,rc208.p,4,2717.29622767,0.645894113067,0.437587211263,0.891773000782,0.963662760501,0.383441518826
heuristic,rc208.p,5,3254.13902705,0.791725038083,0.528894919753,0.568044561094,0.925596638293,0.0710360581979
heuristic,rc208.p,6,3686.13610093,0.0871292997015,0.0202183974403,0.832619845548,0.77815675095,0.870012148247
heuristic,rc208.p,4,2448.76293928,0.978618342233,0.799158564217,0.461479362253,0.780529176286,0.118274425869
heuristic,rc208.p,4,2351.77930326,0.639921021328,0.143353287409,0.94466891705,0.52184832175,0.414661939991
heuristic,rc208.p,4,2187.4049859,0.264555612105,0.774233689434,0.456150332217,0.568433948869,0.0187898004364
heuristic,rc208.p,5,3099.31376566,0.617635497076,0.612095722722,0.616933996875,0.943748078515,0.681820299103
heuristic,rc208.p,4,1466.48633989,0.359507900574,0.437031953799,0.697631195927,0.0602254716293,0.666766715446
heuristic,rc208.p,6,3822.08571355,0.670637869618,0.210382561074,0.128926297655,0.315428350924,0.363710770943
